Product,Price,Date
iPhone 16 Pro Max (512GB),"48,933,536",2024-07-25
iPhone 16 Pro (256GB),"36,626,690",2024-07-16
Samsung Galaxy Z Fold6 12GB/512GB,"43,794,831",2024-01-18
iPhone 16 Pro,"35,428,140",2024-08-20
Samsung Galaxy Z Fold6 12GB/512GB,"40,743,709",2023-12-23
iPhone 16 Pro Max (512GB),"45,495,906",2023-08-19
iPhone 16 Plus,"33,438,483",2024-04-19
Samsung Galaxy Z Flip6 12GB/256GB,"31,500,755",2024-07-14
Samsung Galaxy Z Flip6 12GB/512GB,"33,311,715",2024-04-12
iPhone 16 Pro,"38,200,193",2024-09-08
iPhone 16 Pro Max,"50,828,872",2023-09-09
iPhone 16 Pro Max (512GB),"45,428,750",2023-07-23
Samsung Galaxy Z Fold6 12GB/512GB,"45,470,964",2024-06-21
Samsung Galaxy Z Flip6 12GB/512GB,"35,385,555",2024-03-15
Samsung Galaxy Z Flip6 12GB/256GB,"29,623,506",2024-09-20
Samsung Galaxy Z Fold6 12GB/256GB,"36,386,672",2024-09-11
iPhone 16 Plus,"31,890,534",2024-06-28
Samsung Galaxy Z Fold6 12GB/256GB,"37,690,299",2023-08-28
iPhone 16 Plus (256GB),"30,522,542",2024-02-26
Samsung Galaxy Z Flip6 12GB/512GB,"33,851,537",2024-02-11
iPhone 16,"29,760,818",2024-07-09
Samsung Galaxy Z Fold6 12GB/256GB,"39,680,851",2024-08-21
iPhone 16,"29,224,973",2023-08-30
iPhone 16 (256GB),"29,264,861",2024-06-24
Samsung Galaxy Z Flip6 12GB/512GB,"32,599,618",2023-10-09
iPhone 16 Plus,"33,367,503",2023-07-30
Samsung Galaxy Z Fold6 12GB/256GB,"39,487,504",2024-05-29
iPhone 16 Plus,"32,421,894",2023-12-05
iPhone 16 (256GB),"31,164,594",2023-09-10
Samsung Galaxy Z Fold6 12GB/512GB,"40,572,302",2024-08-03
Samsung Galaxy Z Flip6 12GB/256GB,"29,370,375",2023-10-13
iPhone 16 Pro,"38,898,378",2024-04-23
iPhone 16,"30,603,561",2024-08-11
Samsung Galaxy Z Fold6 12GB/1TB,"45,625,797",2023-09-26
iPhone 16 Pro (256GB),"35,102,953",2024-07-15
iPhone 16 Pro Max (512GB),"45,971,205",2024-08-21
iPhone 16,"30,507,811",2023-08-04
Samsung Galaxy Z Fold6 12GB/512GB,"41,427,371",2024-01-08
Samsung Galaxy Z Fold6 12GB/1TB,"45,465,911",2023-12-04
Samsung Galaxy Z Flip6 12GB/256GB,"30,896,184",2023-10-20
iPhone 16 Pro (256GB),"37,270,839",2023-10-03
Samsung Galaxy Z Fold6 12GB/256GB,"38,221,152",2024-04-24
iPhone 16,"25,874,537",2024-07-23
iPhone 16 Pro Max (512GB),"49,397,131",2024-01-31
Samsung Galaxy Z Fold6 12GB/512GB,"41,310,614",2023-10-05
iPhone 16 Pro Max (512GB),"49,664,198",2024-09-06
iPhone 16,"30,934,199",2024-04-17
Samsung Galaxy Z Fold6 12GB/256GB,"36,662,172",2023-10-27
iPhone 16 Plus,"32,527,855",2023-10-23
iPhone 16 Pro Max,"46,362,714",2023-11-18
Samsung Galaxy Z Fold6 12GB/256GB,"35,139,556",2023-10-28
iPhone 16 Pro Max,"41,808,812",2024-02-21
iPhone 16 Pro (256GB),"35,777,395",2024-03-03
iPhone 16 Plus (256GB),"35,364,201",2024-06-02
Samsung Galaxy Z Fold6 12GB/512GB,"42,836,803",2023-11-15
iPhone 16 Pro (256GB),"36,352,479",2023-07-26
Samsung Galaxy Z Fold6 12GB/1TB,"50,183,165",2023-11-19
iPhone 16 Pro Max (512GB),"50,232,554",2024-06-17
Samsung Galaxy Z Flip6 12GB/256GB,"28,891,918",2024-07-25
Samsung Galaxy Z Fold6 12GB/256GB,"36,134,981",2023-12-15
iPhone 16 Plus (256GB),"30,623,644",2024-06-02
iPhone 16 Plus (256GB),"30,244,165",2024-09-25
Samsung Galaxy Z Fold6 12GB/256GB,"39,925,580",2023-10-19
Samsung Galaxy Z Fold6 12GB/256GB,"39,890,267",2024-03-15
iPhone 16 (256GB),"29,308,517",2023-08-15
Samsung Galaxy Z Fold6 12GB/1TB,"48,387,971",2023-08-05
Samsung Galaxy Z Fold6 12GB/256GB,"35,986,677",2024-01-16
iPhone 16 Plus (256GB),"34,524,911",2023-12-01
Samsung Galaxy Z Flip6 12GB/256GB,"31,856,157",2023-10-11
iPhone 16,"29,873,687",2024-08-23
iPhone 16,"29,856,398",2024-04-30
iPhone 16 Plus (256GB),"32,595,874",2024-03-28
iPhone 16 (256GB),"31,732,472",2024-04-07
Samsung Galaxy Z Flip6 12GB/512GB,"32,611,936",2024-07-20
Samsung Galaxy Z Fold6 12GB/1TB,"49,898,277",2024-07-28
Samsung Galaxy Z Flip6 12GB/512GB,"32,625,283",2024-07-12
iPhone 16 Pro Max (512GB),"48,664,785",2023-09-16
Samsung Galaxy Z Fold6 12GB/256GB,"40,360,805",2024-06-07
iPhone 16 Plus (256GB),"33,624,436",2023-11-28
iPhone 16 Plus,"33,456,634",2024-05-09
Samsung Galaxy Z Fold6 12GB/512GB,"43,973,709",2023-08-28
iPhone 16 Pro (256GB),"33,908,586",2024-01-19
iPhone 16 (256GB),"28,119,160",2024-01-26
iPhone 16 Plus,"33,856,792",2024-09-19
iPhone 16 Pro Max (512GB),"48,205,709",2024-03-10
iPhone 16 Pro,"37,971,535",2023-11-08
iPhone 16 Plus,"31,922,697",2024-05-20
Samsung Galaxy Z Flip6 12GB/256GB,"30,117,483",2024-01-20
iPhone 16 Plus,"33,866,672",2024-02-20
iPhone 16 Pro Max,"50,395,497",2024-09-05
Samsung Galaxy Z Fold6 12GB/512GB,"45,865,117",2024-07-01
Samsung Galaxy Z Fold6 12GB/1TB,"49,519,110",2024-06-29
Samsung Galaxy Z Fold6 12GB/512GB,"45,330,681",2024-07-01
iPhone 16 Pro Max,"41,179,731",2023-07-27
Samsung Galaxy Z Flip6 12GB/256GB,"32,808,672",2024-01-18
iPhone 16 Plus (256GB),"34,179,234",2024-07-05
Samsung Galaxy Z Fold6 12GB/256GB,"37,124,335",2023-10-23
Samsung Galaxy Z Fold6 12GB/512GB,"43,371,552",2024-09-15
iPhone 16 Plus,"30,534,968",2024-05-07
iPhone 16 Pro Max,"42,657,911",2024-07-14
Samsung Galaxy Z Flip6 12GB/512GB,"35,446,909",2023-11-25
Samsung Galaxy Z Fold6 12GB/256GB,"39,958,258",2024-08-31
iPhone 16 Plus (256GB),"33,493,404",2023-07-24
iPhone 16 Plus (256GB),"34,290,813",2023-11-27
iPhone 16,"29,417,923",2023-09-11
Samsung Galaxy Z Fold6 12GB/1TB,"45,340,547",2023-09-21
iPhone 16 Pro (256GB),"32,675,756",2024-09-23
iPhone 16 Pro Max (512GB),"49,847,875",2023-08-06
Samsung Galaxy Z Flip6 12GB/256GB,"32,464,388",2024-02-25
Samsung Galaxy Z Fold6 12GB/256GB,"36,333,999",2024-03-26
iPhone 16 Plus,"31,719,655",2023-10-04
iPhone 16 (256GB),"29,943,683",2024-04-13
iPhone 16 (256GB),"29,932,511",2024-09-13
iPhone 16 Pro (256GB),"36,122,588",2024-02-01
iPhone 16,"27,744,177",2023-11-03
Samsung Galaxy Z Fold6 12GB/256GB,"39,336,621",2023-12-08
Samsung Galaxy Z Fold6 12GB/1TB,"46,357,191",2024-06-25
Samsung Galaxy Z Fold6 12GB/512GB,"42,232,878",2023-12-27
Samsung Galaxy Z Fold6 12GB/512GB,"45,721,666",2024-04-29
Samsung Galaxy Z Fold6 12GB/512GB,"42,347,820",2024-03-01
iPhone 16 (256GB),"30,698,443",2023-10-30
iPhone 16 (256GB),"31,914,811",2024-06-05
iPhone 16 Plus,"30,320,762",2024-07-24
Samsung Galaxy Z Fold6 12GB/1TB,"45,669,954",2024-01-22
iPhone 16 Plus (256GB),"34,142,833",2023-10-13
iPhone 16 Plus (256GB),"30,276,234",2024-05-03
Samsung Galaxy Z Fold6 12GB/256GB,"38,926,712",2024-01-31
iPhone 16 Pro,"36,487,489",2024-04-06
Samsung Galaxy Z Fold6 12GB/1TB,"47,788,579",2024-06-14
Samsung Galaxy Z Fold6 12GB/1TB,"47,297,280",2023-09-10
iPhone 16 Plus,"33,783,465",2024-05-18
iPhone 16 Pro (256GB),"36,536,429",2024-06-02
iPhone 16 Pro Max (512GB),"48,451,797",2023-10-13
iPhone 16 Plus,"34,103,519",2024-05-19
iPhone 16 Plus (256GB),"33,352,796",2024-08-11
iPhone 16 (256GB),"31,780,245",2024-05-03
iPhone 16 Plus,"31,490,765",2023-08-13
iPhone 16 (256GB),"31,207,611",2023-11-23
iPhone 16 Plus (256GB),"34,280,148",2023-10-02
iPhone 16,"27,457,120",2024-09-13
Samsung Galaxy Z Fold6 12GB/512GB,"42,115,158",2024-02-26
iPhone 16 Pro,"36,911,449",2024-06-17
iPhone 16 Pro Max (512GB),"45,864,460",2023-08-22
iPhone 16 Pro (256GB),"36,615,300",2024-06-04
Samsung Galaxy Z Fold6 12GB/1TB,"46,611,127",2024-06-21
iPhone 16,"25,843,203",2024-06-02
iPhone 16 Pro Max,"50,511,533",2024-09-21
iPhone 16,"26,956,740",2024-02-20
iPhone 16 (256GB),"28,905,865",2024-05-03
Samsung Galaxy Z Fold6 12GB/1TB,"48,407,418",2023-08-31
iPhone 16,"28,681,770",2024-06-26
iPhone 16 Pro Max,"50,726,435",2024-03-26
iPhone 16 Plus (256GB),"34,826,292",2023-10-25
iPhone 16 Pro Max (512GB),"48,476,259",2024-07-31
Samsung Galaxy Z Flip6 12GB/256GB,"31,869,408",2024-06-18
iPhone 16,"27,104,179",2023-12-26
Samsung Galaxy Z Fold6 12GB/512GB,"44,744,222",2024-04-07
Samsung Galaxy Z Flip6 12GB/512GB,"32,507,163",2024-03-13
Samsung Galaxy Z Flip6 12GB/512GB,"33,965,287",2024-02-15
Samsung Galaxy Z Fold6 12GB/256GB,"37,806,821",2024-03-18
iPhone 16 (256GB),"32,129,620",2023-12-13
iPhone 16 (256GB),"32,694,116",2023-09-01
iPhone 16 Plus,"32,566,121",2024-03-24
iPhone 16 Pro Max (512GB),"49,105,400",2024-03-13
iPhone 16 Pro,"40,778,956",2024-05-07
Samsung Galaxy Z Flip6 12GB/256GB,"30,761,723",2024-06-11
Samsung Galaxy Z Fold6 12GB/512GB,"40,888,380",2024-08-05
iPhone 16 Pro (256GB),"37,489,303",2024-02-15
iPhone 16 Pro Max (512GB),"47,339,682",2024-06-12
iPhone 16,"25,191,853",2024-02-18
iPhone 16 Pro Max (512GB),"49,243,184",2024-04-25
iPhone 16 Plus (256GB),"33,648,667",2023-09-04
Samsung Galaxy Z Flip6 12GB/512GB,"33,119,830",2024-05-11
Samsung Galaxy Z Fold6 12GB/1TB,"47,926,569",2024-01-23
Samsung Galaxy Z Fold6 12GB/256GB,"36,864,626",2024-04-13
iPhone 16 Pro Max (512GB),"46,287,287",2024-05-30
Samsung Galaxy Z Flip6 12GB/256GB,"32,186,287",2023-08-03
Samsung Galaxy Z Flip6 12GB/256GB,"31,366,167",2023-10-30
iPhone 16 Pro Max (512GB),"48,644,646",2023-12-23
Samsung Galaxy Z Fold6 12GB/1TB,"48,887,714",2024-03-23
iPhone 16 (256GB),"28,803,293",2024-05-18
iPhone 16 Pro Max (512GB),"49,487,674",2024-01-12
Samsung Galaxy Z Fold6 12GB/1TB,"47,916,709",2024-04-19
iPhone 16 Plus (256GB),"30,882,138",2023-07-17
iPhone 16 Pro Max,"45,391,959",2023-09-29
Samsung Galaxy Z Flip6 12GB/256GB,"28,626,920",2024-04-21
iPhone 16 Pro,"36,183,550",2024-01-06
Samsung Galaxy Z Fold6 12GB/512GB,"43,401,530",2023-12-31
iPhone 16 Pro,"35,864,614",2023-11-09
Samsung Galaxy Z Flip6 12GB/512GB,"33,155,236",2023-08-30
iPhone 16 Pro Max (512GB),"48,783,809",2024-05-25
iPhone 16 Plus (256GB),"30,696,977",2024-07-23
iPhone 16,"25,347,826",2024-08-10
iPhone 16 Pro (256GB),"35,585,257",2024-07-16
iPhone 16 Pro,"37,412,566",2024-08-06
iPhone 16 Plus,"31,941,901",2024-02-16
iPhone 16 Pro,"36,495,996",2023-12-06
Samsung Galaxy Z Flip6 12GB/512GB,"34,171,245",2023-09-28
Samsung Galaxy Z Flip6 12GB/512GB,"34,380,371",2023-09-09
iPhone 16 Pro (256GB),"35,562,163",2023-10-16
iPhone 16,"29,104,151",2024-05-12
iPhone 16,"27,350,328",2024-03-09
iPhone 16,"26,484,977",2023-08-20
Samsung Galaxy Z Flip6 12GB/256GB,"30,714,495",2024-03-15
iPhone 16 Pro Max (512GB),"47,502,561",2024-08-12
Samsung Galaxy Z Flip6 12GB/256GB,"29,158,360",2023-12-06
Samsung Galaxy Z Flip6 12GB/256GB,"30,339,338",2023-08-27
Samsung Galaxy Z Flip6 12GB/512GB,"33,645,358",2024-04-04
Samsung Galaxy Z Flip6 12GB/512GB,"35,281,823",2024-09-05
Samsung Galaxy Z Fold6 12GB/512GB,"41,907,159",2024-04-04
iPhone 16,"25,974,308",2023-09-25
iPhone 16 Pro Max (512GB),"45,636,368",2024-01-11
iPhone 16 Plus,"32,478,756",2023-08-05
iPhone 16 Pro Max,"45,154,879",2024-06-18
Samsung Galaxy Z Flip6 12GB/256GB,"29,281,101",2024-01-26
Samsung Galaxy Z Fold6 12GB/1TB,"50,425,238",2024-06-29
iPhone 16 (256GB),"31,225,915",2023-08-26
Samsung Galaxy Z Fold6 12GB/256GB,"35,457,256",2023-08-05
iPhone 16 Pro Max,"45,367,410",2024-07-11
iPhone 16 Pro Max (512GB),"49,288,661",2023-10-08
iPhone 16 Pro Max,"48,176,355",2024-06-27
iPhone 16,"25,234,347",2023-07-12
Samsung Galaxy Z Fold6 12GB/1TB,"46,581,726",2024-04-08
Samsung Galaxy Z Fold6 12GB/512GB,"44,202,903",2024-08-03
Samsung Galaxy Z Fold6 12GB/256GB,"35,937,644",2024-01-14
iPhone 16,"27,591,504",2023-12-17
iPhone 16 (256GB),"29,330,850",2024-08-15
iPhone 16 Plus,"34,751,511",2023-11-21
iPhone 16 (256GB),"29,207,180",2024-04-25
iPhone 16 Pro (256GB),"37,372,460",2024-06-15
iPhone 16,"30,588,162",2024-07-30
iPhone 16 Pro,"36,165,109",2023-07-27
Samsung Galaxy Z Fold6 12GB/1TB,"48,668,883",2023-11-04
iPhone 16 (256GB),"28,254,689",2023-09-26
iPhone 16,"27,379,293",2024-02-14
iPhone 16 Plus,"34,345,968",2024-02-24
Samsung Galaxy Z Fold6 12GB/256GB,"38,529,985",2023-11-08
iPhone 16 Pro Max,"45,128,236",2023-10-18
Samsung Galaxy Z Flip6 12GB/512GB,"33,784,207",2024-09-20
Samsung Galaxy Z Fold6 12GB/1TB,"49,509,735",2024-06-06
iPhone 16,"30,192,609",2024-09-12
iPhone 16 Plus,"34,457,146",2024-06-10
iPhone 16 Pro (256GB),"33,919,906",2023-11-19
iPhone 16 Pro (256GB),"34,225,957",2023-08-25
iPhone 16 (256GB),"28,854,368",2024-02-26
iPhone 16 (256GB),"31,553,387",2024-06-04
iPhone 16 Plus (256GB),"35,152,654",2023-09-23
iPhone 16 Plus,"32,318,403",2024-09-07
Samsung Galaxy Z Flip6 12GB/512GB,"32,801,357",2024-07-25
iPhone 16 Pro Max,"46,253,965",2023-11-27
iPhone 16 Plus,"35,638,189",2024-06-12
iPhone 16 Pro (256GB),"32,142,666",2023-09-25
iPhone 16 Pro Max (512GB),"47,250,448",2024-06-03
iPhone 16 Pro,"37,870,930",2024-09-17
iPhone 16 (256GB),"28,523,382",2024-01-18
iPhone 16 Plus (256GB),"34,485,668",2024-02-01
iPhone 16 Pro (256GB),"34,933,660",2024-08-20
iPhone 16 Pro,"40,526,315",2024-07-22
iPhone 16 Pro Max (512GB),"50,235,377",2024-09-01
iPhone 16 Pro (256GB),"33,376,561",2023-09-27
iPhone 16 Pro,"37,538,611",2024-06-07
Samsung Galaxy Z Fold6 12GB/512GB,"41,124,854",2024-05-11
iPhone 16,"26,190,939",2024-01-31
iPhone 16 Pro Max (512GB),"50,708,829",2024-09-13
iPhone 16 Pro Max,"46,180,153",2024-06-15
Samsung Galaxy Z Fold6 12GB/512GB,"40,902,935",2024-08-06
iPhone 16 Plus,"34,297,228",2024-08-30
Samsung Galaxy Z Flip6 12GB/256GB,"31,497,565",2023-12-31
iPhone 16 Pro (256GB),"36,330,121",2024-05-02
iPhone 16 Plus,"30,685,787",2024-01-17
Samsung Galaxy Z Fold6 12GB/1TB,"48,942,513",2023-09-04
iPhone 16 Plus (256GB),"34,469,860",2023-07-27
iPhone 16,"25,151,513",2024-07-15
Samsung Galaxy Z Flip6 12GB/512GB,"32,981,548",2024-03-29
iPhone 16,"29,235,784",2024-09-10
iPhone 16 Plus,"31,318,617",2024-02-06
Samsung Galaxy Z Flip6 12GB/256GB,"29,181,981",2023-07-11
Samsung Galaxy Z Flip6 12GB/256GB,"30,553,905",2024-03-30
Samsung Galaxy Z Fold6 12GB/512GB,"40,972,594",2023-08-16
iPhone 16,"26,530,230",2024-06-01
iPhone 16,"26,661,827",2024-09-12
iPhone 16,"29,593,734",2024-03-04
iPhone 16 Pro (256GB),"34,960,879",2024-03-20
Samsung Galaxy Z Fold6 12GB/256GB,"39,530,683",2023-08-01
Samsung Galaxy Z Flip6 12GB/512GB,"33,374,179",2023-11-20
Samsung Galaxy Z Fold6 12GB/512GB,"40,348,707",2024-02-04
Samsung Galaxy Z Flip6 12GB/256GB,"30,539,509",2023-08-09
iPhone 16 Plus,"30,102,344",2024-07-01
iPhone 16 Plus,"31,145,846",2024-07-03
iPhone 16 Plus,"35,408,649",2024-09-17
iPhone 16 (256GB),"29,990,647",2024-05-02
iPhone 16 Plus (256GB),"30,300,886",2023-09-05
iPhone 16 (256GB),"28,489,537",2024-06-14
Samsung Galaxy Z Fold6 12GB/256GB,"39,380,809",2023-10-28
iPhone 16 Plus (256GB),"34,857,961",2023-08-26
Samsung Galaxy Z Flip6 12GB/512GB,"35,556,741",2024-03-09
iPhone 16,"28,400,869",2023-09-29
iPhone 16 Pro Max (512GB),"48,998,524",2023-07-14
iPhone 16 Plus,"34,519,991",2024-02-23
Samsung Galaxy Z Fold6 12GB/512GB,"42,311,907",2024-02-17
Samsung Galaxy Z Fold6 12GB/512GB,"45,162,791",2024-02-19
iPhone 16 Plus,"32,869,975",2024-09-02
Samsung Galaxy Z Flip6 12GB/256GB,"32,667,926",2023-07-26
iPhone 16 Pro (256GB),"32,375,194",2024-04-28
Samsung Galaxy Z Fold6 12GB/1TB,"48,413,442",2024-03-28
iPhone 16 Pro (256GB),"33,360,396",2023-09-10
Samsung Galaxy Z Flip6 12GB/256GB,"30,396,582",2023-12-17
Samsung Galaxy Z Flip6 12GB/256GB,"30,491,396",2023-10-10
iPhone 16 Pro Max,"48,984,779",2024-01-27
iPhone 16 Pro Max (512GB),"50,701,903",2023-11-08
iPhone 16 Plus,"33,742,926",2023-12-07
Samsung Galaxy Z Fold6 12GB/256GB,"38,853,617",2023-10-17
Samsung Galaxy Z Fold6 12GB/512GB,"45,338,467",2023-09-01
Samsung Galaxy Z Flip6 12GB/512GB,"32,909,119",2023-11-27
iPhone 16,"27,370,247",2024-04-21
iPhone 16 Pro,"35,194,669",2024-07-09
iPhone 16 Plus,"34,933,109",2023-09-25
iPhone 16 Pro (256GB),"36,708,624",2024-05-27
iPhone 16 Plus (256GB),"33,892,343",2024-09-16
Samsung Galaxy Z Fold6 12GB/1TB,"45,339,600",2023-10-26
Samsung Galaxy Z Fold6 12GB/1TB,"50,984,454",2024-03-08
iPhone 16 (256GB),"31,905,346",2024-01-28
iPhone 16,"28,390,268",2023-12-03
iPhone 16 Pro (256GB),"35,268,203",2024-01-09
iPhone 16 Pro,"36,264,831",2024-05-10
Samsung Galaxy Z Flip6 12GB/256GB,"32,264,182",2023-10-21
Samsung Galaxy Z Flip6 12GB/256GB,"29,866,733",2024-04-02
iPhone 16 Pro,"36,101,171",2023-07-15
iPhone 16 Pro Max (512GB),"46,701,740",2023-08-31
Samsung Galaxy Z Fold6 12GB/1TB,"46,903,362",2023-10-23
iPhone 16 (256GB),"32,403,439",2023-08-14
Samsung Galaxy Z Fold6 12GB/512GB,"44,151,706",2023-10-20
Samsung Galaxy Z Flip6 12GB/256GB,"32,233,790",2023-08-20
iPhone 16 Pro,"37,178,515",2024-07-22
iPhone 16 Plus,"34,652,803",2023-11-23
iPhone 16 Plus,"31,661,793",2023-08-19
Samsung Galaxy Z Fold6 12GB/512GB,"43,419,325",2023-12-21
iPhone 16 Pro Max (512GB),"46,204,663",2023-11-29
Samsung Galaxy Z Flip6 12GB/512GB,"34,497,489",2024-08-13
Samsung Galaxy Z Fold6 12GB/512GB,"42,486,450",2023-12-08
Samsung Galaxy Z Fold6 12GB/1TB,"49,344,192",2024-04-27
iPhone 16,"28,562,454",2024-07-04
Samsung Galaxy Z Fold6 12GB/512GB,"43,460,586",2024-07-09
iPhone 16 Pro Max (512GB),"46,849,415",2024-03-27
iPhone 16,"25,200,431",2024-05-01
Samsung Galaxy Z Fold6 12GB/1TB,"49,299,188",2023-09-17
iPhone 16 Pro (256GB),"32,836,808",2024-02-04
Samsung Galaxy Z Flip6 12GB/512GB,"34,515,676",2023-11-24
iPhone 16 Pro (256GB),"34,615,623",2024-05-21
iPhone 16,"26,695,205",2024-09-08
iPhone 16 Pro,"36,227,588",2024-01-22
iPhone 16 Pro Max (512GB),"48,363,101",2024-01-02
iPhone 16 (256GB),"31,938,137",2024-02-19
Samsung Galaxy Z Flip6 12GB/256GB,"32,351,808",2024-06-11
iPhone 16 Pro,"38,417,862",2023-07-11
iPhone 16 Pro Max,"46,167,804",2024-05-27
Samsung Galaxy Z Flip6 12GB/512GB,"33,174,723",2023-12-19
iPhone 16 Pro,"36,710,980",2024-02-10
iPhone 16 Plus (256GB),"35,899,847",2023-10-13
iPhone 16 Pro Max,"47,632,585",2024-05-24
Samsung Galaxy Z Flip6 12GB/256GB,"32,746,826",2024-07-19
iPhone 16 Pro,"35,564,368",2023-12-22
iPhone 16 (256GB),"29,507,215",2024-08-16
Samsung Galaxy Z Fold6 12GB/1TB,"49,739,797",2023-09-26
iPhone 16 (256GB),"29,895,771",2024-09-17
iPhone 16 Pro,"37,365,236",2023-11-14
Samsung Galaxy Z Flip6 12GB/256GB,"32,685,924",2024-09-24
Samsung Galaxy Z Fold6 12GB/256GB,"35,672,579",2023-11-12
Samsung Galaxy Z Fold6 12GB/256GB,"36,256,830",2024-06-29
iPhone 16 Pro Max (512GB),"46,381,195",2024-05-23
iPhone 16 Plus (256GB),"30,152,421",2023-10-27
iPhone 16 (256GB),"30,310,815",2024-02-09
Samsung Galaxy Z Fold6 12GB/512GB,"45,673,397",2024-02-19
Samsung Galaxy Z Fold6 12GB/256GB,"36,938,173",2023-08-10
iPhone 16,"30,687,178",2024-06-23
iPhone 16 Pro Max (512GB),"50,410,521",2024-01-21
Samsung Galaxy Z Fold6 12GB/256GB,"39,832,368",2023-08-18
iPhone 16 Pro Max (512GB),"45,406,326",2024-07-20
iPhone 16,"27,533,713",2024-06-26
iPhone 16 Plus,"33,819,287",2024-02-17
Samsung Galaxy Z Flip6 12GB/256GB,"31,342,961",2023-10-30
iPhone 16 Pro,"37,814,728",2024-08-09
iPhone 16,"27,926,178",2024-01-29
iPhone 16,"30,495,771",2024-07-30
iPhone 16 Pro (256GB),"33,320,723",2024-07-29
iPhone 16 Plus (256GB),"35,475,624",2024-02-21
Samsung Galaxy Z Flip6 12GB/256GB,"30,160,177",2023-11-24
iPhone 16 Pro Max (512GB),"49,261,810",2024-01-28
Samsung Galaxy Z Flip6 12GB/256GB,"32,248,452",2023-12-13
iPhone 16 Pro Max,"45,544,450",2024-05-20
Samsung Galaxy Z Fold6 12GB/256GB,"38,726,373",2024-08-05
Samsung Galaxy Z Flip6 12GB/256GB,"31,652,446",2024-07-21
iPhone 16 (256GB),"32,783,369",2023-08-17
iPhone 16 Pro,"40,239,927",2023-12-13
Samsung Galaxy Z Flip6 12GB/256GB,"31,991,682",2023-08-29
iPhone 16 Pro,"40,270,352",2023-10-29
Samsung Galaxy Z Flip6 12GB/512GB,"34,249,543",2024-03-10
Samsung Galaxy Z Flip6 12GB/256GB,"31,749,750",2024-02-13
iPhone 16 Plus,"33,299,196",2024-03-22
iPhone 16,"30,894,308",2024-08-16
Samsung Galaxy Z Fold6 12GB/256GB,"39,329,627",2023-10-12
iPhone 16 Pro,"39,787,484",2023-10-24
iPhone 16 (256GB),"30,440,759",2023-12-30
Samsung Galaxy Z Fold6 12GB/512GB,"44,909,906",2023-11-11
Samsung Galaxy Z Fold6 12GB/512GB,"41,685,156",2024-03-22
iPhone 16 Plus (256GB),"31,802,587",2024-09-13
Samsung Galaxy Z Fold6 12GB/1TB,"46,964,342",2023-11-15
Samsung Galaxy Z Flip6 12GB/256GB,"32,932,512",2024-03-19
iPhone 16 Plus,"32,206,981",2024-02-29
Samsung Galaxy Z Fold6 12GB/1TB,"47,136,265",2023-09-13
iPhone 16 (256GB),"31,197,342",2024-07-11
iPhone 16 Pro,"37,644,602",2024-02-22
Samsung Galaxy Z Fold6 12GB/256GB,"37,987,518",2024-04-30
iPhone 16 Pro Max (512GB),"47,161,727",2024-03-02
Samsung Galaxy Z Flip6 12GB/512GB,"34,511,173",2024-06-25
iPhone 16 Pro,"38,141,323",2024-01-11
Samsung Galaxy Z Flip6 12GB/256GB,"31,973,283",2024-04-16
iPhone 16 Pro,"36,714,611",2023-12-31
Samsung Galaxy Z Fold6 12GB/256GB,"37,597,809",2024-07-06
iPhone 16 Pro Max (512GB),"45,361,118",2023-09-23
iPhone 16 Plus (256GB),"31,348,416",2024-06-04
Samsung Galaxy Z Fold6 12GB/256GB,"35,503,324",2024-03-30
Samsung Galaxy Z Flip6 12GB/256GB,"30,211,600",2023-12-08
Samsung Galaxy Z Flip6 12GB/512GB,"32,665,768",2024-07-24
iPhone 16,"27,207,234",2023-12-21
iPhone 16 Pro,"38,473,617",2023-11-06
iPhone 16 Plus (256GB),"31,303,788",2024-09-16
iPhone 16 Pro Max (512GB),"45,693,443",2023-08-03
iPhone 16 Pro,"36,960,521",2024-06-11
Samsung Galaxy Z Fold6 12GB/256GB,"36,655,966",2023-10-30
Samsung Galaxy Z Fold6 12GB/1TB,"46,796,365",2023-12-02
iPhone 16 Pro,"40,274,554",2024-07-25
iPhone 16 (256GB),"31,628,997",2024-07-30
iPhone 16 Pro (256GB),"33,670,413",2023-08-02
Samsung Galaxy Z Fold6 12GB/256GB,"37,365,811",2023-10-27
iPhone 16 Pro,"38,282,175",2024-08-31
Samsung Galaxy Z Fold6 12GB/256GB,"35,941,391",2023-10-21
iPhone 16 Plus,"35,216,318",2024-08-11
Samsung Galaxy Z Fold6 12GB/256GB,"37,119,129",2023-10-12
Samsung Galaxy Z Fold6 12GB/256GB,"37,480,150",2024-09-27
iPhone 16 Pro Max (512GB),"48,107,796",2023-09-19
iPhone 16 Pro (256GB),"35,726,553",2024-05-02
Samsung Galaxy Z Flip6 12GB/512GB,"34,950,875",2024-05-17
Samsung Galaxy Z Fold6 12GB/1TB,"50,475,583",2024-04-20
Samsung Galaxy Z Fold6 12GB/1TB,"45,384,769",2024-05-22
iPhone 16 Plus,"32,792,548",2023-09-08
Samsung Galaxy Z Flip6 12GB/256GB,"31,399,462",2023-07-19
iPhone 16 Pro Max,"48,317,558",2024-04-16
iPhone 16 Pro (256GB),"36,423,857",2023-11-06
Samsung Galaxy Z Fold6 12GB/256GB,"40,700,940",2024-07-01
iPhone 16 Plus (256GB),"33,764,780",2024-06-15
Samsung Galaxy Z Flip6 12GB/256GB,"28,753,371",2023-11-27
